Sr No.,Date of Purchase,Purchaser Name,Denomination
14742,12/Jul/2023,SIAN INFRA AND REALCON LLP,100000
14743,12/Jul/2023,SIAN INFRA AND REALCON LLP,100000
14744,12/Jul/2023,SIAN INFRA AND REALCON LLP,100000
14745,12/Jul/2023,SIAN INFRA AND REALCON LLP,100000
14746,12/Jul/2023,SIAN INFRA AND REALCON LLP,100000
14747,12/Jul/2023,SIAN INFRA AND REALCON LLP,1000000
14748,12/Jul/2023,SLRV HOMES LLP,10000000
14749,12/Jul/2023,SLRV HOMES LLP,10000000
14750,12/Jul/2023,SOM DISTILERIES PRIVATE LTD,10000000
14751,12/Jul/2023,SR DEVELOPERS,10000000
14752,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000
14753,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),10000000
14754,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000
14755,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000
14756,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000
14757,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),100000
14758,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),10000000
14759,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),10000000
14760,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000
14761,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000
14762,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000
14763,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000
14764,12/Jul/2023,SRI SAI BIO ORGANICS( OPR BY R V SUBRAHM ANYAM I),1000000
14765,12/Jul/2023,SRI SIDDARTHA CONSTRUCTIONS,10000000
14766,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14767,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14768,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14769,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14770,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14771,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14772,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14773,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14774,12/Jul/2023,SRI VIGNEWARA CONSTRUCTIONS,100000
14775,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14776,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,10000000
14777,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,1000000
14778,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14779,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14780,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14781,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14782,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,1000000
14783,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14784,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14785,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14786,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,1000000
14787,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,100000
14788,12/Jul/2023,SRIVAY INDUSTRIES LIMITED,1000000
14789,12/Jul/2023,SRIVILAS HYDROTECH PVT LTD,10000000
14790,12/Jul/2023,SUNIL ENGINEERING AND SYSTEMS,1000000
14791,12/Jul/2023,SUNIL ENGINEERING AND SYSTEMS,1000000
14792,12/Jul/2023,SUNIL ENGINEERING AND SYSTEMS,10000000
14793,12/Jul/2023,SUNIL ENGINEERING AND SYSTEMS,1000000
14794,12/Jul/2023,SUNIL ENGINEERING AND SYSTEMS,1000000
14795,12/Jul/2023,SUNIL ENGINEERING AND SYSTEMS,1000000
14796,12/Jul/2023,THE ANGUS COMPANY LIMITED,10000000
14797,12/Jul/2023,THE ANGUS COMPANY LIMITED,10000000
14798,12/Jul/2023,THE GANGES MANUFACTURING CO LTD,10000000
14799,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,1000000
14800,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,10000000
14801,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,10000000
14802,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,1000000
14803,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,1000000
14804,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,1000000
14805,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,10000000
14806,12/Jul/2023,TSHARKS INFRA DEVELOPERS PRIVATE LI,1000000
14807,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,10000000
14808,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14809,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14810,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14811,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14812,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14813,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14814,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14815,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14816,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,10000000
14817,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14818,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,1000000
14819,12/Jul/2023,TSHARKS OVERSEAS EDUCATION CONSULTA,10000000
14820,12/Jul/2023,VASAVI  AVENUES LLP,10000000
14821,12/Jul/2023,VASAVI  AVENUES LLP,10000000
14822,12/Jul/2023,VASAVI  AVENUES LLP,10000000
14823,12/Jul/2023,VASAVI  AVENUES LLP,10000000
14824,12/Jul/2023,VASAVI  AVENUES LLP,10000000
14825,12/Jul/2023,VEDANTA LIMITED,10000000
14826,12/Jul/2023,VEDANTA LIMITED,10000000
14827,12/Jul/2023,VEDANTA LIMITED,10000000
14828,12/Jul/2023,VEDANTA LIMITED,10000000
14829,12/Jul/2023,VEDANTA LIMITED,10000000
14830,12/Jul/2023,VEDANTA LIMITED,10000000
14831,12/Jul/2023,VEDANTA LIMITED,10000000
14832,12/Jul/2023,VEDANTA LIMITED,10000000
14833,12/Jul/2023,VEDANTA LIMITED,10000000
14834,12/Jul/2023,VEDANTA LIMITED,10000000
14835,12/Jul/2023,VEDANTA LIMITED,10000000
14836,12/Jul/2023,VEDANTA LIMITED,10000000
14837,12/Jul/2023,VEDANTA LIMITED,10000000
14838,12/Jul/2023,VEDANTA LIMITED,10000000
14839,12/Jul/2023,VEDANTA LIMITED,10000000
14840,12/Jul/2023,VENKATESH NARAYAN REDDY,1000000
14841,12/Jul/2023,VENKATESH NARAYAN REDDY,1000000
14842,12/Jul/2023,VIKAS AGGARWAL,10000000
14843,12/Jul/2023,VINAY AGARWAL,100000
14844,12/Jul/2023,VINAY AGARWAL,100000
14845,12/Jul/2023,VINAY AGARWAL,100000
14846,12/Jul/2023,VINAY AGARWAL,100000
14847,12/Jul/2023,VINAY AGARWAL,100000
14848,12/Jul/2023,VINAY AGARWAL,100000
14849,12/Jul/2023,VINAY AGARWAL,100000
14850,12/Jul/2023,VINAY AGARWAL,100000
14851,12/Jul/2023,WESTWELL GASES PRIVATE LIMITED,10000000
14852,12/Jul/2023,WESTWELL GASES PRIVATE LIMITED,10000000
14853,12/Jul/2023,WESTWELL GASES PRIVATE LIMITED,10000000
14854,04/Oct/2023,ANKUR SINGHAL S O SH  ANIL SIN,1000
14855,04/Oct/2023,IDEAL ROAD BUILDERS  PVT.LTD.,10000000
14856,04/Oct/2023,IDEAL ROAD BUILDERS  PVT.LTD.,10000000
14857,04/Oct/2023,IDEAL ROAD BUILDERS  PVT.LTD.,10000000
14858,04/Oct/2023,IDEAL ROAD BUILDERS  PVT.LTD.,10000000
14859,04/Oct/2023,IDEAL ROAD BUILDERS  PVT.LTD.,10000000
14860,04/Oct/2023,IDEAL ROAD BUILDERS  PVT.LTD.,10000000
14861,04/Oct/2023,INTERGLOBE AVIATION LIMITED,10000000
14862,04/Oct/2023,INTERGLOBE AVIATION LIMITED,10000000
14863,04/Oct/2023,INTERGLOBE AVIATION LIMITED,10000000
14864,04/Oct/2023,INTERGLOBE AVIATION LIMITED,10000000
14865,04/Oct/2023,INTERGLOBE AVIATION LIMITED,10000000
14866,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14867,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14868,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14869,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14870,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14871,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14872,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14873,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14874,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14875,04/Oct/2023,JINDAL STEEL AND POWER LIMITED,10000000
14876,04/Oct/2023,MKJ ENTERPRISES LIMITED,10000000
14877,04/Oct/2023,MKJ ENTERPRISES LIMITED,10000000
14878,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14879,04/Oct/2023,MKJ ENTERPRISES LIMITED,10000000
14880,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14881,04/Oct/2023,MKJ ENTERPRISES LIMITED,10000000
14882,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14883,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14884,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14885,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14886,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14887,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14888,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14889,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14890,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14891,04/Oct/2023,MKJ ENTERPRISES LIMITED,10000000
14892,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14893,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14894,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14895,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14896,04/Oct/2023,MKJ ENTERPRISES LIMITED,10000000
14897,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14898,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14899,04/Oct/2023,MKJ ENTERPRISES LIMITED,100000
14900,04/Oct/2023,MKJ ENTERPRISES LIMITED,1000000
14901,04/Oct/2023,NATCO PHARMA LTD,10000000
14902,04/Oct/2023,NATCO PHARMA LTD,10000000
14903,04/Oct/2023,NATCO PHARMA LTD,10000000
14904,04/Oct/2023,NATCO PHARMA LTD,10000000
14905,04/Oct/2023,NATCO PHARMA LTD,10000000
14906,04/Oct/2023,NATCO PHARMA LTD,10000000
14907,04/Oct/2023,NATCO PHARMA LTD,10000000
14908,04/Oct/2023,NATCO PHARMA LTD,10000000
14909,04/Oct/2023,NATCO PHARMA LTD,10000000
14910,04/Oct/2023,NATCO PHARMA LTD,10000000
14911,04/Oct/2023,PRARAMBH SECURITIES PVT LTDPROPRIET,10000000
14912,04/Oct/2023,PRARAMBH SECURITIES PVT LTDPROPRIET,10000000
14913,04/Oct/2023,PRARAMBH SECURITIES PVT LTDPROPRIET,10000000
14914,04/Oct/2023,PRARAMBH SECURITIES PVT LTDPROPRIET,10000000
14915,04/Oct/2023,PRARAMBH SECURITIES PVT LTDPROPRIET,10000000
14916,04/Oct/2023,SIDDHI TRADING,10000000
14917,04/Oct/2023,SIDDHI TRADING,10000000
14918,04/Oct/2023,SIDDHI TRADING,10000000
14919,04/Oct/2023,SIDDHI TRADING,10000000
14920,04/Oct/2023,SIDDHI TRADING,10000000
14921,04/Oct/2023,SIDDHI TRADING,10000000
14922,04/Oct/2023,SIDDHI TRADING,10000000
14923,04/Oct/2023,SIDDHI TRADING,10000000
14924,04/Oct/2023,SIDDHI TRADING,10000000
14925,04/Oct/2023,SIDDHI TRADING,10000000
14926,04/Oct/2023,SIDDHI TRADING,10000000
14927,04/Oct/2023,SIDDHI TRADING,10000000
14928,04/Oct/2023,SIDDHI TRADING,10000000
14929,04/Oct/2023,SIDDHI TRADING,10000000
14930,04/Oct/2023,SIDDHI TRADING,10000000
14931,04/Oct/2023,SIDDHI TRADING,10000000
14932,04/Oct/2023,SIDDHI TRADING,10000000
14933,04/Oct/2023,SIDDHI TRADING,10000000
14934,04/Oct/2023,SIDDHI TRADING,10000000
14935,04/Oct/2023,SIDDHI TRADING,10000000
14936,04/Oct/2023,SIDDHI TRADING,10000000
14937,04/Oct/2023,SIDDHI TRADING,10000000
14938,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14939,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14940,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14941,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14942,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14943,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14944,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14945,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14946,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14947,04/Oct/2023,YASHODA SUPER SPECIALITY HOSPITAL,10000000
14948,05/Oct/2023,BASANT GAJANAND LAKHOTIYA,1000000
14949,05/Oct/2023,BASANT GAJANAND LAKHOTIYA,100000
14950,05/Oct/2023,BASANT GAJANAND LAKHOTIYA,100000
14951,05/Oct/2023,BASANT GAJANAND LAKHOTIYA,100000
14952,05/Oct/2023,BASANT GAJANAND LAKHOTIYA,100000
14953,05/Oct/2023,BASANT GAJANAND LAKHOTIYA,100000
14954,05/Oct/2023,DHARMENDRA VORA,1000000
14955,05/Oct/2023,DHARMENDRA VORA,100000
14956,05/Oct/2023,DHARMENDRA VORA,100000
14957,05/Oct/2023,DHARMENDRA VORA,100000
14958,05/Oct/2023,DHARMENDRA VORA,100000
14959,05/Oct/2023,DHARMENDRA VORA,100000
14960,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14961,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14962,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14963,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14964,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14965,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14966,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14967,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14968,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14969,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14970,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14971,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14972,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14973,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14974,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14975,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14976,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14977,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14978,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14979,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14980,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14981,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14982,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14983,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14984,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14985,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14986,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14987,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14988,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14989,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14990,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14991,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14992,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14993,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14994,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14995,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14996,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14997,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14998,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
14999,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15000,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15001,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15002,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15003,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15004,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15005,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15006,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15007,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15008,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15009,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15010,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15011,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15012,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15013,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15014,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15015,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15016,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15017,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15018,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15019,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15020,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15021,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15022,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15023,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15024,05/Oct/2023,FUTURE GAMING AND HOTEL SERVICES PVT LTD,10000000
15025,05/Oct/2023,GOURAV RAJESH MUNDHRA,100000
15026,05/Oct/2023,GOURAV RAJESH MUNDHRA,100000
15027,05/Oct/2023,GOURAV RAJESH MUNDHRA,100000
15028,05/Oct/2023,GOURAV RAJESH MUNDHRA,100000
15029,05/Oct/2023,GOURAV RAJESH MUNDHRA,100000
15030,05/Oct/2023,HEMANT LAKHOTIA,100000
15031,05/Oct/2023,HEMANT LAKHOTIA,100000
15032,05/Oct/2023,HEMANT LAKHOTIA,100000
15033,05/Oct/2023,HEMANT LAKHOTIA,100000
15034,05/Oct/2023,HEMANT LAKHOTIA,100000
15035,05/Oct/2023,HEMANT LAKHOTIA,100000
15036,05/Oct/2023,HEMANT LAKHOTIA,100000
15037,05/Oct/2023,HITESH D SHAH,100000
15038,05/Oct/2023,HITESH D SHAH,100000
15039,05/Oct/2023,HITESH D SHAH,1000000
15040,05/Oct/2023,HITESH D SHAH,1000000
15041,05/Oct/2023,HITESH D SHAH,100000
15042,05/Oct/2023,HITESH D SHAH,100000
15043,05/Oct/2023,HITESH D SHAH,100000
15044,05/Oct/2023,HITESH D SHAH HUF,1000000
15045,05/Oct/2023,HITESH D SHAH HUF,100000
15046,05/Oct/2023,HITESH D SHAH HUF,100000
15047,05/Oct/2023,HITESH D SHAH HUF,100000
15048,05/Oct/2023,HITESH D SHAH HUF,100000
15049,05/Oct/2023,HITESH D SHAH HUF,1000000
15050,05/Oct/2023,HITESH D SHAH HUF,100000
15051,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15052,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15053,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15054,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15055,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15056,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15057,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15058,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15059,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15060,05/Oct/2023,IPCA LABORATORIES LIMITED,1000000
15061,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15062,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15063,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15064,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15065,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15066,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15067,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15068,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15069,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15070,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15071,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15072,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15073,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15074,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15075,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15076,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15077,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15078,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15079,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15080,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15081,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15082,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15083,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15084,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,1000000
15085,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15086,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15087,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15088,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15089,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15090,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,100000
15091,05/Oct/2023,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000
15092,05/Oct/2023,NIKHIL SUNIL MUNDHRA,100000
15093,05/Oct/2023,NIKHIL SUNIL MUNDHRA,100000
15094,05/Oct/2023,NIKHIL SUNIL MUNDHRA,100000
15095,05/Oct/2023,NIKHIL SUNIL MUNDHRA,100000
15096,05/Oct/2023,NIKHIL SUNIL MUNDHRA,100000
15097,05/Oct/2023,RACHIT KAILASH MUNDHRA,100000
15098,05/Oct/2023,RACHIT KAILASH MUNDHRA,100000
15099,05/Oct/2023,RACHIT KAILASH MUNDHRA,100000
15100,05/Oct/2023,RACHIT KAILASH MUNDHRA,100000
15101,05/Oct/2023,RACHIT KAILASH MUNDHRA,100000
15102,05/Oct/2023,RUPA H SHAH,100000
15103,05/Oct/2023,RUPA H SHAH,100000
15104,05/Oct/2023,RUPA H SHAH,1000000
15105,05/Oct/2023,RUPA H SHAH,100000
15106,05/Oct/2023,RUPA H SHAH,100000
15107,05/Oct/2023,RUPA H SHAH,100000
15108,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15109,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,100000
15110,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15111,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,100000
15112,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15113,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,1000000
15114,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15115,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,1000000
15116,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15117,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15118,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15119,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,10000000
15120,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,100000
15121,05/Oct/2023,SRI KUMARASWAMY MINERAL EXPORTS PR,1000000
